EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,EYE_CL,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.076,0.35,99.5905,-12.4337,-0.555,0.6439,4.316,0.0154,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_046_jpg.rf.c39f96541b4852d8778070f2f1d41e3c.jpg
0.0922,0.3227,94.6718,-14.4274,-0.8639,0.6911,3.743,0.0178,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_047_jpg.rf.705f794a04f16a1249d7b65ed310e564.jpg
0.073,0.3709,84.602,-16.095,-1.2708,0.6906,2.6264,0.0138,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_048_jpg.rf.de70fc48ba5eaed84c5f5c7c7b3bf306.jpg
0.0863,0.271,90.411,-14.5269,-1.6049,0.6899,3.2095,0.0159,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_049_jpg.rf.6b5ecbac220ba15d2b5c80d63d504f4a.jpg
0.1201,0.3556,85.6959,-12.9638,0.1229,0.7212,2.0826,0.0215,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_050_jpg.rf.b83d1222c4ab58e3b680841b3b2b18a8.jpg
0.2574,0.3491,106.0597,-9.1578,0.0304,0.7125,2.1211,0.0466,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_051_jpg.rf.1489a15a87886bfc4fd1c1cf1b81de95.jpg
0.0505,0.2949,53.7676,-10.9609,-2.1059,0.7501,2.1611,0.0105,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_054_jpg.rf.29338b3462042391b80d15776d307cf4.jpg
0.065,0.4451,56.6278,20.175,-3.151,0.7991,-1.0609,0.0123,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_066_jpg.rf.61a263cbf71f22d14cb9eee0d53292cb.jpg
0.0554,0.3698,67.3918,30.9371,0.4672,0.7557,0.5355,0.0106,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_085_jpg.rf.14fd765b01550a2c7bbd78723b141f56.jpg
0.07,0.3683,66.1869,34.1837,1.0575,0.7849,0.0,0.0138,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_086_jpg.rf.abb0b649ac1b69aa0b36c07cbf24fa43.jpg
0.0597,0.36,67.4599,35.3605,0.7712,0.8026,0.5209,0.0119,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_087_jpg.rf.1c9adf857adde07761feae22e5724e9c.jpg
0.0518,0.3447,71.9917,37.8674,1.614,0.7337,0.5305,0.0103,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_088_jpg.rf.b43ce625f719c7948c5a51bdf32fd87f.jpg
0.0621,0.3521,76.3904,35.7472,1.0549,0.738,0.5355,0.0125,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_089_jpg.rf.ff567f3beeea9e43b34acc73879fedb7.jpg
0.082,0.332,68.3039,36.6994,1.5867,0.737,0.0,0.016,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_090_jpg.rf.df6471d46e1fc92855ba9855adc906d3.jpg
0.0656,0.3638,77.6371,37.0978,1.0246,0.7546,1.0609,0.0124,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_091_jpg.rf.81310d06577e026d56a7e5a33d032fbb.jpg
0.0928,0.3713,66.7375,41.911,2.4401,0.733,0.5355,0.0179,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_092_jpg.rf.560c1476f58e884ec69d548ed10cd1c5.jpg
0.0707,0.4231,65.2918,44.7655,3.1353,0.76,0.0,0.0141,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_094_jpg.rf.b98af4062bf6b0324d0b9c8c0483bbf9.jpg
0.067,0.3578,60.4077,46.6528,4.4633,0.7415,0.0,0.013,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_096_jpg.rf.d6d113ab8b48ed01f379f7ce199758d5.jpg
0.0923,0.3757,71.259,45.2286,5.5813,0.7383,-2.1816,0.0168,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_098_jpg.rf.7418918773dbde4ace1cdb0860ca911f.jpg
0.0913,0.4399,70.2391,46.233,5.7571,0.7243,-2.1816,0.0166,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_100_jpg.rf.f72d1cc4bf06b7641632f190dc1e3f73.jpg
0.111,0.3412,67.0084,47.6333,5.548,0.7562,0.0,0.0197,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_101_jpg.rf.7303072d87eb23bb41fc013a143aeaa1.jpg
0.1201,0.3523,66.7487,47.7109,5.2809,0.7405,0.5457,0.0222,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_102_jpg.rf.f5a0acb1b519730086fdbc16679b571c.jpg
0.1087,0.3585,71.983,45.7044,5.5061,0.7405,-0.5563,0.0216,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_103_jpg.rf.0a5e195e7d7dfe3fab3cdc403ee3672c.jpg
0.1063,0.4356,61.164,45.0304,5.5782,0.7369,0.5405,0.0201,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_104_jpg.rf.4e29ca08410bc766eab50ede0a622bbc.jpg
0.1024,0.3313,80.4767,46.0446,6.1642,0.7088,0.0,0.0198,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_106_jpg.rf.11be189936b7a9d893b545bf1ad8d3f9.jpg
0.0857,0.3658,69.173,45.6082,5.7966,0.7059,0.5457,0.0169,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_107_jpg.rf.c487d4201b410a9c9aee5c62aa11a18b.jpg
0.0771,0.4104,77.0826,44.0824,6.0034,0.71,0.5457,0.0156,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_109_jpg.rf.e5cab8e92eba10c35fabd491df87c90c.jpg
0.0877,0.4037,77.0216,43.619,6.8677,0.7228,0.0,0.0169,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_110_jpg.rf.d9f15979c2dc4d7d58f3a7eeae7fb71c.jpg
0.0777,0.4067,65.746,43.442,5.4391,0.7024,-0.5355,0.0155,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_111_jpg.rf.793ec4afb665a11b7f01ca355251f933.jpg
0.0787,0.389,85.0167,41.282,5.1242,0.6733,0.5405,0.0161,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_113_jpg.rf.f8814c47dee41333d6f7e46a5389725b.jpg
0.0781,0.4154,85.0613,40.8181,4.6823,0.6384,-0.5355,0.0152,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_114_jpg.rf.17b78d4767a41699b2c3b86f2bcd3295.jpg
0.0864,0.3723,87.4004,37.9612,4.5915,0.6731,0.5256,0.0168,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_115_jpg.rf.c72f25074fd0919d9a371ac7b83cfaf5.jpg
0.0745,0.4446,76.6578,41.7283,5.3352,0.6248,0.5405,0.0151,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_116_jpg.rf.25ffbf3dc5ce2f92bca7d0d482f85878.jpg
0.0875,0.3263,93.3074,39.0285,4.3282,0.6696,0.5209,0.017,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_117_jpg.rf.cc08c8f1dc4bcb94aaebbf9a1aae2faa.jpg
0.0785,0.3636,90.0659,39.2475,5.2648,0.6012,-0.5457,0.0155,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_119_jpg.rf.cc158f0086435b461f21ac5e5fb3184e.jpg
0.0978,0.342,104.6944,40.6881,5.1048,0.6021,0.0,0.0193,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_120_jpg.rf.22e7d267a518ae9cd2818f379dac09b6.jpg
0.099,0.3179,103.9845,39.9899,5.0547,0.6116,0.0,0.0189,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_121_jpg.rf.d0ecc0cbf3cfe5bf9ca17f8f6fd41cf5.jpg
0.1005,0.3453,108.4009,38.7909,4.6297,0.6295,0.5405,0.0198,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_122_jpg.rf.9da5d0b149c108a4f3ce3a6d12b4f642.jpg
0.1067,0.3685,99.7328,41.0249,5.463,0.6201,-1.606,0.0194,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_124_jpg.rf.147cf3efcb425d016dd1bde2a88c7f8a.jpg
0.0928,0.3856,116.7024,37.6735,6.0634,0.5734,-2.1816,0.0161,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_127_jpg.rf.a1b3052bebc59512248db91fcbdd8e39.jpg
0.1217,0.3671,112.2554,39.0101,6.5146,0.5618,-1.6523,0.0196,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_128_jpg.rf.bbf807a4112a2db3daa92eb8b960d549.jpg
0.1252,0.3476,121.7159,38.007,6.9561,0.5312,-2.268,0.0199,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_130_jpg.rf.c92904212c602a0f4f3f8c6f17964beb.jpg
0.1737,0.3821,118.169,37.0397,4.6933,0.5392,-1.1124,0.0263,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_133_jpg.rf.69fc960e70b02f80f7edb8ad31b27008.jpg
0.1406,0.3603,120.4812,34.3224,3.4954,0.5198,-1.1124,0.0219,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_134_jpg.rf.f8285cfecb6160c211e305d07985e821.jpg
0.1154,0.4079,102.8202,38.9509,4.2615,0.6008,0.0,0.0194,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_135_jpg.rf.6a0ff63096f886f9731696450977bdb9.jpg
0.0934,0.338,89.1258,41.5376,6.4917,0.6531,-1.5622,0.0169,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_136_jpg.rf.9e519245c49b67d9530312516d46e6fd.jpg
0.0792,0.4228,78.3652,40.7235,5.8264,0.6452,0.5355,0.0143,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_137_jpg.rf.d7839c8b86e508b282c6aa75e125d719.jpg
0.1527,0.3237,48.9762,0.6466,3.624,0.8202,1.5622,0.0288,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_149_jpg.rf.6152e2fe562514fb5b4a9b9290bccbdb.jpg
0.2441,0.2942,73.3277,-3.0036,2.017,0.8139,2.1017,0.0468,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_150_jpg.rf.19fa86303f97ae4b413693d597e22c1a.jpg
0.0913,0.3071,64.1503,-25.6773,-2.0028,0.7858,2.0826,0.0154,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_171_jpg.rf.011e243041aac3c7dc23ec31ce2f2b60.jpg
0.0689,0.2888,55.5066,-25.5979,-1.7788,0.7887,2.1211,0.0122,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_172_jpg.rf.a209a5ec3da89779b1efaec35f961a7a.jpg
0.0932,0.3077,58.911,-21.0176,-1.2,0.7833,3.1507,0.0166,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_174_jpg.rf.950d783b90b6db91da61ee342a0b6466.jpg
0.0401,0.301,54.9352,-24.9706,-2.2638,0.8034,2.6026,0.0074,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_176_jpg.rf.7f3c1f2b80d593d5af4932c2d68f2e7d.jpg
0.0872,0.2681,52.6629,-25.5904,-2.4521,0.7819,2.6507,0.0151,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_177_jpg.rf.b85e61a8fa6bb0d4e87ddb2516100735.jpg
0.0645,0.3393,55.4212,-22.4472,-2.5211,0.7867,2.0638,0.0119,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_178_jpg.rf.e13791adc2fbd14ef1ca1b8f1d4b47b1.jpg
0.0481,0.3334,56.738,-25.1233,-3.4763,0.7703,2.6026,0.009,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_179_jpg.rf.44ba6ec687e9c18a2b6f0c30babfe75a.jpg
0.0479,0.3455,55.0984,-26.6051,-4.0808,0.8041,1.5622,0.0095,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_180_jpg.rf.a7ec0412ab9a8dbb7a5b7dcd2951ee84.jpg
0.0443,0.3365,62.453,-28.1052,-4.8292,0.7735,4.2758,0.0095,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_181_jpg.rf.a4251f746de07f89b4485b8d2af5f479.jpg
0.0548,0.3755,57.4051,-29.3573,-5.4146,0.7767,3.1507,0.0107,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_182_jpg.rf.b726470f873b4b688e4c8de18b50b473.jpg
0.0519,0.3233,61.585,-27.3175,-5.1438,0.773,2.6264,0.0103,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_183_jpg.rf.419d5daef0bcca9d7dfd76cc5ecbae79.jpg
0.0564,0.3552,66.4779,-27.2854,-5.45,0.7879,2.0826,0.0107,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_184_jpg.rf.1506d8062d1605ce4ae0c9a873a9384c.jpg
0.0553,0.3417,58.7994,-29.4433,-5.5844,0.7565,1.5911,0.0114,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_185_jpg.rf.f9834f9942b546c80ea3889a4b43e704.jpg
0.0529,0.3418,62.0359,-29.8787,-6.666,0.7808,2.6507,0.0107,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_186_jpg.rf.13a546e1388c6dd9271f0dde8522c77f.jpg
0.0797,0.319,66.7271,-30.4583,-7.4511,0.7331,1.606,0.0144,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_187_jpg.rf.fc07b0c43dfdcbc56e3ec99f3b04a32a.jpg
0.0653,0.3339,71.1126,-29.4373,-7.6492,0.7485,2.1017,0.0116,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_188_jpg.rf.3ca4aadc27a8f962e01310e574bb4ef5.jpg
0.0628,0.3392,58.7735,-33.2353,-8.4481,0.7293,1.606,0.0111,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_189_jpg.rf.280d376dae7f290e5b5dd48de24216f3.jpg
0.0634,0.3291,61.6745,-29.6158,-7.8673,0.7461,2.1409,0.0127,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_190_jpg.rf.e8c165c709efc3e5342caf267484a7dc.jpg
0.0688,0.3214,65.7381,-30.3331,-8.4369,0.7274,1.5911,0.0134,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_193_jpg.rf.9940734ba3c4d00a09d35798fbde0db4.jpg
0.0631,0.3178,62.3185,-32.2578,-9.8631,0.7113,2.1409,0.0116,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_194_jpg.rf.f4af181e3652efaff9e5dd1f26798978.jpg
0.0578,0.3431,62.6177,-33.2525,-9.8779,0.6642,3.2095,0.0113,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_195_jpg.rf.62db034f727c6326186ca077a797c329.jpg
0.0693,0.325,67.1175,-34.728,-9.4777,0.7315,3.6745,0.0129,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_196_jpg.rf.08ccc3191aedd531d29346cd77fd025d.jpg
0.0789,0.3806,70.4093,-37.1883,-9.9907,0.7081,3.743,0.0139,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_197_jpg.rf.5c9c64cc10470d3871ef77d95f4d3ae2.jpg
0.0667,0.4122,65.6337,-39.1953,-11.1126,0.7388,2.1017,0.0125,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_198_jpg.rf.3217a9dca096a13cd7c2aef30890ea9e.jpg
0.0698,0.3972,65.8939,-39.1618,-12.491,0.7142,3.2705,0.0132,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_199_jpg.rf.2f7c4db5e66686de40ea817739570029.jpg
0.0671,0.3921,66.6699,-36.2392,-13.9882,0.7992,3.1507,0.0128,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_200_jpg.rf.58b23261e8d01ce70928d7526de73545.jpg
0.0708,0.4087,62.6395,-42.0586,-14.5637,0.7871,2.1017,0.0139,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_201_jpg.rf.261c3e92edac6688e51d4317754733e7.jpg
0.0917,0.3652,59.1666,-45.966,-16.1586,0.8238,2.1211,0.016,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_202_jpg.rf.19975f880d8fd17f232d76991fa85e5e.jpg
0.0798,0.4003,49.0276,-51.7937,-16.8351,0.839,1.5766,0.0139,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_203_jpg.rf.6492b82b57c8f83c77676db163b09054.jpg
0.0985,0.4058,62.5785,-53.4786,-16.7498,0.847,2.1211,0.0154,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_205_jpg.rf.52b45db2e8100795bab7442ca0e82d7b.jpg
0.1502,0.3689,60.0041,-53.2345,-17.0145,0.827,1.606,0.022,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_206_jpg.rf.7f5d9fde870f3e90dc6861507bbc78ce.jpg
0.1036,0.406,51.0043,-57.0371,-18.6521,0.8302,2.1611,0.0152,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_207_jpg.rf.8fbc61b6fa7ddf69c5e430d26af0f035.jpg
0.1405,0.4224,53.1542,-54.603,-18.4744,0.838,1.606,0.0198,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_208_jpg.rf.8adf2922f5a94500d76b90384779ff09.jpg
0.1071,0.4176,41.8362,-56.0157,-20.2068,0.8421,3.3019,0.0156,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_211_jpg.rf.2e09526f5bfb517d1adb7f17db202b69.jpg
0.0841,0.4004,53.7732,-57.6081,-21.1558,0.7877,2.7525,0.0123,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_213_jpg.rf.44fc7b1279c2f240d48fc7f95c6730c1.jpg
0.1225,0.4391,55.0201,-56.1823,-20.6062,0.7976,3.2397,0.0169,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_214_jpg.rf.42742b256ce15d20aaedbcb17575f745.jpg
0.1083,0.4208,47.8378,-58.8208,-22.2618,0.8162,1.606,0.0149,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_215_jpg.rf.56b3ecefc18daf080f690d32e34a2021.jpg
0.1081,0.43,45.505,-59.8401,-21.5169,0.776,2.1816,0.0161,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_216_jpg.rf.1ec9807f574a387a915f49780bc8169a.jpg
0.0978,0.4422,57.8272,-56.2207,-20.6969,0.7753,3.2705,0.0142,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_219_jpg.rf.313a38701decab87b2b630665dff8bf8.jpg
0.1146,0.4628,66.0039,-53.2615,-19.8661,0.7773,2.6754,0.0165,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_220_jpg.rf.c309737a781b4be6047d256f72ee092d.jpg
0.1038,0.4021,61.8226,-54.6062,-20.0223,0.83,2.1409,0.0151,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_222_jpg.rf.77d9f9bf68fbb3ff4bd31f8566bac019.jpg
0.1393,0.4437,58.7299,-57.2465,-22.2064,0.7508,1.606,0.0189,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_224_jpg.rf.b431b9c1e2cbc831ba1476e2e2d42639.jpg
0.188,0.4609,59.7531,-57.6632,-22.4339,0.7315,2.7525,0.0232,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_225_jpg.rf.1d583b45f92f1e2f5a323a58b06fa8ed.jpg
0.1717,0.4367,71.4765,-54.0794,-22.0311,0.7122,2.7525,0.0217,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_226_jpg.rf.d71d90ac77aa17897aed4ff9a26ce2ed.jpg
0.1433,0.4066,58.2759,-54.6495,-22.1511,0.7088,2.7525,0.0184,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_227_jpg.rf.47cb20571b0cb801deb471305f061ca2.jpg
0.1116,0.4096,64.0022,-55.2605,-21.7086,0.7381,3.2397,0.0163,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_230_jpg.rf.a0dace8c716fed8176bddf1582bc7b7c.jpg
0.0743,0.394,57.4047,-59.1414,-23.5149,0.7025,3.2705,0.0112,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_231_jpg.rf.51555d79c74a56e079b095577be91d9d.jpg
0.0759,0.4086,69.0327,-51.514,-20.4647,0.7603,3.7782,0.0117,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_233_jpg.rf.016a15b66a7136d3448327494acb2311.jpg
0.0842,0.4021,77.0451,-44.5577,-15.3935,0.7546,3.743,0.0154,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_235_jpg.rf.42dee9061d3d645e4f26502066786ffb.jpg
0.0807,0.3105,79.0693,3.4313,-38.045,0.8769,-27.1811,0.0158,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\above-tranquil-woman-headphones-relaxing-260nw-2229997729_webp.rf.bd195dd0fda4841267eefb294111548a.jpg
0.1001,0.9107,7.0926,39.0705,-22.8075,1.1033,3.0128,0.0154,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\businessman-office-tired-stretching-exhausted-burnout-yawning-company-work-male-person-relief-employee-as-336184385_webp.rf.d101ff704901a580766164825c57aa44.jpg
0.0551,0.3819,-46.0688,-10.7363,1.059,1.4576,-2.2546,0.0097,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\calm-mindful-african-american-man-600nw-1296335617_webp.rf.17ff8f14ecf32eee890ab1290cf02924.jpg
0.0587,0.3395,-24.0456,-2.8636,0.0927,0.8656,0.0,0.0118,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\calm-young-hispanic-man-red-260nw-2245502939_webp.rf.8abc5f9a41331aa7899449497bffb40c.jpg
0.0532,0.2251,106.2743,5.4428,0.273,0.6672,-2.0953,0.0109,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\close-portrait-relaxed-elegant-handsome-260nw-417830251_webp.rf.89f9a9a6d55395acee3754cac11abda3.jpg
0.0607,0.275,57.1594,-7.2051,-1.2937,1.0585,-1.4879,0.0114,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\close-portrait-young-man-isolated-260nw-1432920293_webp.rf.905f17830632634782e6c9e9a0963ff0.jpg
0.0294,0.3802,31.9649,-1.5569,0.3447,1.158,-1.0322,0.0054,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\close-up-portrait-confident-concentrated-mature-woman-wr-close-up-portrait-confident-concentrated-mature-woman-109672913_webp.rf.31f2a7225df1001300fd36313155cfd6.jpg
0.054,0.3689,36.2262,5.4742,1.4301,0.9359,-1.4057,0.0128,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\close-young-man-eyes-closed-260nw-259481867_webp.rf.14a837c916076d4c69f7cdd7013d0386.jpg
0.1468,0.5122,9.9416,-92.3194,-12.4047,1.4297,-3.9259,0.0217,1,1,1,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Sleep\depositphotos_151162960-stock-photo-man-with-his-eyes-closed_jpg.rf.b6de5cca418fb843ed2531d57b6101c4.jpg
