EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,EYE_CL,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.0527,0.326,90.1145,14.0466,0.7687,0.6178,1.9581,0.011,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_159_jpg.rf.de01d15de1d51df0e31f9cc4f1e1f3a2.jpg
0.0544,0.3259,93.0808,14.4307,0.8302,0.6573,3.5469,0.0115,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_160_jpg.rf.89a9a528b9febdb2e6fc3f2f19c966bb.jpg
0.0587,0.3479,86.6713,14.1127,0.6961,0.6405,2.6242,0.0127,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_161_jpg.rf.e43f776d65cc07ff7836d07188a868d8.jpg
0.0616,0.3142,79.7904,14.8288,0.8689,0.648,2.406,0.0128,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_163_jpg.rf.a3e1711842cc6cdca99fc1c2f233d137.jpg
0.0602,0.3377,85.7422,15.247,0.7219,0.6395,3.1134,0.0128,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_164_jpg.rf.71941937ec066f42f2d42af70c355e32.jpg
0.0595,0.3502,92.8704,13.8414,0.7825,0.6241,2.8744,0.0128,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_165_jpg.rf.49dbd67990cf55eb524cff35d0a14d03.jpg
0.0618,0.3185,94.9478,14.3197,0.5656,0.6379,3.3385,0.0133,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_166_jpg.rf.7da785e80ad0f98aa3ea14879f50998a.jpg
0.0604,0.3295,98.9575,13.9329,0.2964,0.6533,2.8505,0.0134,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_167_jpg.rf.85710514164a169d5ae4b5cf78a4ac1f.jpg
0.063,0.2992,109.5524,13.3547,0.3159,0.6507,3.7826,0.0138,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_169_jpg.rf.4dfc13b12c90007d3772f094109062da.jpg
0.0589,0.3291,80.0422,10.8473,0.5903,0.6737,3.3246,0.0128,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_172_jpg.rf.a2c26dc853adfadb8032d17e2b5cdb4a.jpg
0.0484,0.3468,65.5572,6.5569,0.9618,0.7695,2.3278,0.0107,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_173_jpg.rf.b40b432f9e9607dda93947af72f20db3.jpg
0.0456,0.357,43.6847,-4.7373,-0.3669,0.7745,3.0749,0.0087,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_174_jpg.rf.9dda476bc353c0ce084f6d6d683c1a12.jpg
0.1248,0.2875,59.0734,-21.067,-0.754,0.8547,1.6233,0.0223,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_189_jpg.rf.1e1d960a54c8c58f0e9328f35ff5e2ee.jpg
0.0954,0.4649,55.7486,-56.2251,-9.0841,0.8439,5.4516,0.0151,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_207_jpg.rf.ba938f1fde26b52f19e121749ee948b4.jpg
0.1241,0.4943,60.8568,-56.0171,-9.676,0.8854,3.5035,0.0183,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_208_jpg.rf.3eeced72128c3d6fe8e898a13b61a634.jpg
0.1252,0.4465,55.4846,-57.5003,-9.5485,0.8877,3.6766,0.0186,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_209_jpg.rf.4277f0d13ff493311a1ccf1fa3e7dc27.jpg
0.1089,0.3927,55.1899,-56.3686,-9.809,0.8744,3.4474,0.0164,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_211_jpg.rf.176e3626e6df3a3aca03f4ac4ce968ca.jpg
0.1117,0.3898,52.2851,-58.6745,-10.312,0.8344,4.6669,0.0174,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_212_jpg.rf.4518a436f97964f8496e2a2a0b188cfd.jpg
0.0944,0.3626,61.1794,-57.0914,-10.8685,0.8767,3.0373,0.0146,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_213_jpg.rf.0aae6c0bdff8692f0c0bcfe3d9ebacfa.jpg
0.1007,0.3821,53.5155,-58.5134,-10.1925,0.8492,3.6474,0.0154,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_214_jpg.rf.c7098640b34bf61aee95c738a05097d5.jpg
0.0908,0.3652,63.8675,-57.3655,-11.3707,0.8931,3.6619,0.0145,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_215_jpg.rf.cdaab04e30df19fe4bf4869f20b0db10.jpg
0.0857,0.3656,62.423,-55.1125,-10.7523,0.853,3.6766,0.0139,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_216_jpg.rf.1e1502d4bbc4bf3fe4b1e46d24ff7c30.jpg
0.0929,0.3787,60.7038,-56.7893,-11.333,0.8678,2.7263,0.0146,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_218_jpg.rf.1dbc1d6f83e70e62be6a2d8ffaf92b17.jpg
0.1002,0.3758,59.9673,-59.0085,-11.7301,0.8494,2.5397,0.0146,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_219_jpg.rf.d39adde029c9e877638f4e0e2138f13e.jpg
0.1373,0.3807,67.8071,-56.1506,-11.492,0.8466,3.9372,0.0184,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_222_jpg.rf.2f8ee41e8c6ad97a074bf11c639eea8b.jpg
0.1259,0.3828,82.5511,-54.4652,-11.4235,0.8492,3.2572,0.0183,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_223_jpg.rf.8e095bdb2a2d83ee94d88888f577cce0.jpg
0.1171,0.3864,71.27,-54.5212,-11.0865,0.7866,3.9372,0.0165,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_224_jpg.rf.3e5abe0353803a941e9912daf1594c10.jpg
0.1252,0.3593,73.9067,-53.402,-11.5017,0.7878,3.3109,0.0183,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_226_jpg.rf.1fe91457fe1208a6e3b40109d71c01f3.jpg
0.1101,0.3749,73.2194,-53.0698,-11.8028,0.7814,3.6914,0.0163,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_227_jpg.rf.a025632ff283b3c55a09752b31da2a5d.jpg
0.1131,0.3735,72.1309,-52.9771,-11.4029,0.7841,3.4613,0.0165,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_228_jpg.rf.3ff4c7a1ce5bab1011f00058560fb260.jpg
0.1211,0.3764,76.662,-51.8878,-10.6572,0.7931,4.168,0.0171,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_230_jpg.rf.2bd072c1972f1fa3cc4d8941afb49226.jpg
0.1116,0.3812,75.1737,-48.9164,-9.8501,0.7324,4.2364,0.0172,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_231_jpg.rf.1cccf2fa5d0297851b6d5df3992a29ce.jpg
0.0839,0.3927,71.2647,-50.8083,-9.7041,0.7785,3.7826,0.0139,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_232_jpg.rf.3e48fdef2add35e6c82f347d4eaeccbd.jpg
0.1151,0.3916,74.9439,-51.5797,-11.0514,0.8019,3.9693,0.0165,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_233_jpg.rf.64d5a046ada557a8448ae1c0013f89f6.jpg
0.1171,0.3847,69.5377,-51.2892,-10.8128,0.7712,3.2181,0.0179,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_234_jpg.rf.b8ae9fe42f94be414a07ed7f9ba87999.jpg
0.1106,0.392,73.7003,-48.7061,-9.9842,0.7332,2.8156,0.018,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_236_jpg.rf.fda161f26a555c0a0d7028be05637bde.jpg
0.1353,0.3789,72.0159,-48.5,-10.2995,0.7363,2.5397,0.0208,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_237_jpg.rf.b8b5b8b0b775e827bd378be6d74a4e95.jpg
0.1156,0.3886,74.0494,-48.2951,-10.406,0.7832,3.8141,0.0181,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_238_jpg.rf.e97c83debdbc82c963dc674fd2c2754d.jpg
0.1096,0.3701,68.959,-50.3235,-10.6406,0.742,3.4893,0.0172,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_239_jpg.rf.807e4c646aaff995f1a1d483c20a2a89.jpg
0.12,0.383,70.9504,-49.4219,-10.5256,0.7573,4.1849,0.0187,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_240_jpg.rf.42853e3d0d7e6f25e0c38fc92c80894a.jpg
0.1308,0.3856,71.3594,-48.7059,-10.726,0.7794,4.3251,0.0202,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_242_jpg.rf.1e55b7eea6f9b2db071ee39af352c5cc.jpg
0.1585,0.3832,71.4235,-48.2867,-10.3951,0.7713,4.2191,0.0234,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_243_jpg.rf.2175145a1fb87b95ac9000160f764d05.jpg
0.161,0.3991,71.2749,-48.1303,-10.3044,0.7309,3.2973,0.0236,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_244_jpg.rf.14ba0b7fcfde9e18492330117bf242ed.jpg
0.1444,0.3793,66.8874,-47.0154,-9.5847,0.7195,3.5179,0.0217,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_245_jpg.rf.fced18eb4a8f490f0b924d652dd20440.jpg
0.1353,0.4102,70.338,-45.363,-9.3077,0.6838,4.6224,0.0205,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_247_jpg.rf.20cfae63cc17a860f5f616e6c032b446.jpg
0.1407,0.4034,82.6367,-43.1321,-8.7082,0.6833,3.2839,0.0207,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_248_jpg.rf.99e981308941c363424b032a9cf13b3a.jpg
0.1262,0.3887,78.0233,-41.8423,-8.6878,0.7244,2.7927,0.0198,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_251_jpg.rf.294d6fbb75fdeb7d965351f24d6f1c36.jpg
0.1431,0.3918,75.6131,-41.5792,-7.8402,0.6848,4.0349,0.0226,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_252_jpg.rf.f890882a5c885103152c29819cc8b1db.jpg
0.1563,0.381,76.3868,-41.3431,-7.7303,0.7034,3.7983,0.0245,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_253_jpg.rf.25976fef83292580f5ea9e3fee05238d.jpg
0.1724,0.3878,80.4147,-42.0684,-8.331,0.6879,1.8476,0.0262,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_255_jpg.rf.d8c90038bc3196090fc7e5dcf4c188b5.jpg
0.1285,0.4087,92.4994,-38.4507,-6.9987,0.6611,2.5919,0.0209,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_257_jpg.rf.5dfd6df71e97e9d01afcfd3908cad211.jpg
0.0942,0.386,78.2224,-39.346,-7.4821,0.6935,4.0018,0.0155,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection4_260_jpg.rf.343f4846ffb7b6c5a1404661f01c0c3d.jpg
0.0915,0.3072,64.5322,-9.2014,-0.5596,0.7778,3.2052,0.0167,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_010_jpg.rf.9ebc6f79022b8e63daf0f06ff53f1004.jpg
0.057,0.3197,64.4294,-11.6072,-1.7745,0.7764,2.5295,0.0109,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_011_jpg.rf.1b0dd4ca84389ace57d4076d5ddb062b.jpg
0.047,0.3308,59.8547,-12.4833,-1.6642,0.7904,2.5194,0.0092,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_012_jpg.rf.452381e7f2d5a411564d3aa260c3eeb2.jpg
0.0487,0.3207,59.1636,-13.2458,-2.1507,0.7732,2.0618,0.0092,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_013_jpg.rf.7e24d4a12b4afdbaa49ef64bb8435a6d.jpg
0.0377,0.3164,58.952,-13.2586,-1.8451,0.77,1.6299,0.0078,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_014_jpg.rf.de8ec8354bce0b98efa5e2c43b69a107.jpg
0.0422,0.3242,61.5316,-13.3189,-2.1636,0.7837,1.6168,0.0081,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_015_jpg.rf.9428e38559ae6891af624c91fed3266c.jpg
0.0541,0.309,61.8945,-12.8195,-2.2452,0.7822,2.07,0.01,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_017_jpg.rf.36fc199736621d33a4dd13ed9eafb9ac.jpg
0.0509,0.3195,61.3815,-12.4839,-2.0716,0.7546,1.6366,0.0097,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_018_jpg.rf.7724f30c75ec353c63fd34ac5c25c346.jpg
0.0453,0.314,51.9717,-13.5641,-2.623,0.7772,1.6366,0.0085,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_019_jpg.rf.1960bc4f7af5155c83caf2bbd55afecd.jpg
0.054,0.3085,57.9608,-13.1023,-2.5448,0.7842,2.3373,0.0107,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_020_jpg.rf.1456f1d5d3733eecbc44c026b10d3d7c.jpg
0.0528,0.3188,68.5556,-11.963,-2.4078,0.7625,1.8402,0.0106,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_021_jpg.rf.ad725b126dd4c619f61522778740cd6c.jpg
0.0506,0.3255,71.0188,-11.6293,-2.3534,0.7479,2.5707,0.0103,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_022_jpg.rf.ba9131f67e1e3c4e0f77b39804790bc3.jpg
0.0594,0.33,72.7809,-10.272,-1.9277,0.7356,2.1038,0.0117,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_023_jpg.rf.b9c30ddd614a99d138aaf405bf2b4bab.jpg
0.0581,0.323,73.788,-10.6065,-2.1406,0.7427,3.2839,0.0113,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_024_jpg.rf.e0af2f59f3ac03b2e603dab9659e5a6e.jpg
0.0639,0.3369,71.5294,-10.2452,-2.1942,0.7349,2.3091,0.0124,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_025_jpg.rf.138deba2cab579418e144352bb2cb129.jpg
0.0657,0.3199,78.4891,-10.4494,-2.2143,0.7485,2.5499,0.0129,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_026_jpg.rf.076785494f5be5466814cb0e043ca38d.jpg
0.0631,0.3137,85.5814,-8.8677,-2.0115,0.7449,2.2998,0.0124,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_027_jpg.rf.fc6c82377a27fc3475fa35e0c14eeecf.jpg
0.0626,0.3118,90.4285,-10.8201,-2.6642,0.704,4.0018,0.0131,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_029_jpg.rf.6d17c73d7ae850c2f134d887b3532d11.jpg
0.08,0.3008,102.3625,-9.265,-1.7648,0.6966,3.0749,0.0163,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_033_jpg.rf.022b614cf8d76ee93e3ce9448f63fe87.jpg
0.0736,0.3114,93.7735,-9.1999,-1.6768,0.7194,2.3278,0.015,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_034_jpg.rf.4d21344d08d8955b480c18b3a16fe380.jpg
0.0777,0.3078,120.9348,-9.963,-2.275,0.6666,2.5603,0.0161,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_036_jpg.rf.0c3ea815f29da04976232d8f418db6d4.jpg
0.0979,0.3113,122.2059,-10.2543,-2.104,0.6956,3.2839,0.02,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_037_jpg.rf.2cd9218b6a2d9d2a80061a48fcdc5923.jpg
0.0915,0.293,124.9265,-10.2508,-1.9698,0.6865,2.3565,0.0185,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_038_jpg.rf.d1c4da42a20f4c8dc4db8e72b0f3cb84.jpg
0.0807,0.3108,123.8582,-11.1167,-2.4903,0.6733,3.0373,0.0165,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_039_jpg.rf.58016b0b326a0d776eb1699b5e69c41b.jpg
0.0896,0.3148,132.5856,-10.2578,-2.3033,0.6307,4.5078,0.018,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_040_jpg.rf.3f4b40ebfa87a572755c17abda5ea7e2.jpg
0.0819,0.3093,138.0841,-6.8506,-1.7243,0.6312,2.6026,0.0165,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_041_jpg.rf.8ab19fe997eed229aab90a276186fd95.jpg
0.0872,0.3016,124.5287,-9.1396,-2.1277,0.6828,3.4474,0.0178,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_042_jpg.rf.bb98ab335018b451b28045883cd6cdda.jpg
0.0762,0.3385,99.0866,-11.5508,-1.3926,0.714,3.4613,0.0153,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_045_jpg.rf.93728b080552c682aa5853f0c638b702.jpg
0.0776,0.3044,101.4276,-12.5768,-1.0154,0.6809,3.7517,0.016,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_046_jpg.rf.0ebd43a3bdc8d3d3ca554dbb5fda32c5.jpg
0.0842,0.3027,92.9631,-14.8993,-1.0924,0.7098,3.6914,0.0165,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_047_jpg.rf.da2e1fa652c52b9328c4fa0e9b7d7dd7.jpg
0.0691,0.306,92.9623,-14.7304,-1.0522,0.682,2.7927,0.0142,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_048_jpg.rf.76bd50aab8f0201c9ee8b2d3d3f5a87d.jpg
0.0689,0.3179,84.7659,-14.5647,-1.4068,0.7006,2.7814,0.0136,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_049_jpg.rf.9dc36841fb3aacc335155ba7db5d8326.jpg
0.1216,0.3391,85.7356,-14.9762,-1.0212,0.6925,3.7063,0.0221,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_050_jpg.rf.0ca24056c262766221645c58ee5a59b9.jpg
0.0415,0.269,59.8561,-12.6878,-1.9036,0.7713,2.7927,0.0082,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_054_jpg.rf.b115414c25dbfb6f51282af1d3d7a71c.jpg
0.0559,0.4445,54.0415,20.7454,-3.2897,0.7862,1.4203,0.0113,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_066_jpg.rf.8c3bb522584559a8b8fba87e6115e2c5.jpg
0.0519,0.3369,73.0677,30.2541,0.7484,0.7223,0.7252,0.0099,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_085_jpg.rf.e3ba9388b7b4bedd8b5f87985aeb756f.jpg
0.0603,0.3526,72.334,35.4178,0.9318,0.7548,0.947,0.0124,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_086_jpg.rf.b14a45035617c76d6ad9d4424fa6a0ae.jpg
0.0642,0.3566,76.6511,36.2967,1.6149,0.7575,1.1788,0.0135,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_087_jpg.rf.ce1706f6f6f9dbc7fc0841207f79dc15.jpg
0.0598,0.3496,68.1504,37.6421,1.741,0.7515,0.4696,0.0123,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_088_jpg.rf.ef2a167224a51310e099992e02ecfab6.jpg
0.0635,0.3355,63.8951,39.328,1.9611,0.7588,0.4658,0.0131,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_089_jpg.rf.7ac74531ba9ed4b95bf3a97b95dcbef7.jpg
0.0476,0.3525,73.4989,38.9921,1.9321,0.737,-0.9354,0.0098,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_090_jpg.rf.f58f24cbc2b0fcbe0ed081e35b9db40a.jpg
0.0517,0.3427,69.608,40.5628,2.361,0.7451,-0.231,0.0104,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_091_jpg.rf.3e65624ee481a7da9932e50b9fcd9975.jpg
0.0698,0.3595,66.9915,41.7508,2.4497,0.7378,1.1836,0.015,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_092_jpg.rf.7fda6ee83df82347b30f316d48c2408f.jpg
0.059,0.3639,62.5456,43.9611,3.6777,0.7521,0.2368,0.0123,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_094_jpg.rf.f44d552af9ac3da3741bb9d55666419e.jpg
0.0537,0.377,71.4877,43.6075,4.7754,0.7096,0.0,0.0109,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_096_jpg.rf.85d21233258eb6ca9c0aae6cff5b1b87.jpg
0.0689,0.3856,72.6753,45.7122,5.6702,0.7028,0.2348,0.0135,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_098_jpg.rf.1630cc66840498f07e8790644f894eb5.jpg
0.0724,0.3942,65.5707,46.6936,5.9918,0.7101,0.0,0.0145,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_100_jpg.rf.913ad30047274338caf52ecfa62e150e.jpg
0.0773,0.4035,66.8948,46.739,5.6074,0.7282,-0.4795,0.0159,1,1,1,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_train\Sleep\DrowsyDetection5_101_jpg.rf.54b875fe0e14b9c419aff932ce6238a7.jpg
